# Exudyn: solution of belt drive, beam (axial) forces over belt length
# Exudyn output file
# Exudyn version=1.2.34.dev1
# endTime=0.01
# stepSize=5e-05
# nSegments=4
# nANCFnodes=240
# contactStiffnessPerArea=100000000.0
# frictionStiffnessPerArea=100000000.0
# contactStiffness=418879.02047863905
# frictionStiffness=523598.7755982988
# contactDamping=8.377580409572781
# frictionVelocityPenalty=33.70609928242229
# dryFriction=0.5
# 
2.742003286774209351e-10,4.004494109273511526e+02
2.617994152191822736e-03,4.004347212964750042e+02
5.235988030183317231e-03,4.004363510327373774e+02
7.853981908174810858e-03,4.004350779530576574e+02
1.047197578616630535e-02,4.004366357330145547e+02
1.308996966415779985e-02,4.004351422549020185e+02
1.570796354214929261e-02,4.004360255331969256e+02
1.832595742014078710e-02,4.004351803342547669e+02
2.094395129813228160e-02,4.004355357285475066e+02
2.356194517612377609e-02,4.004351394115351468e+02
2.617993905411527059e-02,4.004352057194265058e+02
2.879793293210676508e-02,4.004350262854536595e+02
3.141592681009825611e-02,4.004349784371536316e+02
3.403392068808974713e-02,4.004348720802921093e+02
3.665191456608124509e-02,4.004347914836089330e+02
3.926990844407273612e-02,4.004347004789287325e+02
4.188790232206423408e-02,4.004346123559618036e+02
4.450589620005572511e-02,4.004345213485970021e+02
4.712389007804722307e-02,4.004344304738446567e+02
4.974188395603871410e-02,4.004343374704356506e+02
5.235987783403021206e-02,4.004342449998287634e+02
5.497787171202170309e-02,4.004341508990394800e+02
5.759586559001320105e-02,4.004340575026373017e+02
6.021385946800469208e-02,4.004339628746236031e+02
6.283185334599618310e-02,4.004338689942688916e+02
6.544984722398768107e-02,4.004337745604056522e+02
6.806784110197916515e-02,4.004336812332778095e+02
7.068583497997066312e-02,4.004335883051531937e+02
7.330382885796214720e-02,4.004334962864353997e+02
7.592182273595364517e-02,4.004334049410575744e+02
7.853981661394512925e-02,4.004333147788262295e+02
8.115781049193662722e-02,4.004332263510355574e+02
8.377580436992811130e-02,4.004331391816226073e+02
8.639379824791960927e-02,4.004330539275972001e+02
8.901179212591109335e-02,4.004329698383839968e+02
9.162978600390259132e-02,4.004328883945872803e+02
9.424777988189407540e-02,4.004328084055871955e+02
9.686577375988557337e-02,4.004327314177564290e+02
9.948376763787705745e-02,4.004326558024892506e+02
1.021017615158685554e-01,4.004325833262703327e+02
1.047197553938600395e-01,4.004325124128091034e+02
1.073377492718515375e-01,4.004324453899549212e+02
1.099557431498430216e-01,4.004323800100478934e+02
1.125737370278345195e-01,4.004323182929723544e+02
1.151917309058260036e-01,4.004322583244134535e+02
1.178097247838175016e-01,4.004322026894282089e+02
1.204277186618089857e-01,4.004321490245328050e+02
1.230457125398004836e-01,4.004320995792875806e+02
1.256637064177919816e-01,4.004320520592636399e+02
1.282817002957834795e-01,4.004320093068926099e+02
1.308996941737749775e-01,4.004319686910210407e+02
1.335176880517664755e-01,4.004319328698860545e+02
1.361356819297579734e-01,4.004318991129566143e+02
1.387536758077494714e-01,4.004318704725002931e+02
1.413716696857409694e-01,4.004318440951062712e+02
1.439896635637324673e-01,4.004318228722630124e+02
1.466076574417239653e-01,4.004318038538900737e+02
1.492256513197154633e-01,4.004317902230549180e+02
1.518436451977069612e-01,4.004317788772074778e+02
1.544616390756984592e-01,4.004317729160821386e+02
1.570796329536899572e-01,4.004317692058313014e+02
1.596976268316814551e-01,4.004317710127868963e+02
1.623156207096729531e-01,4.004317750716473938e+02
1.649336145876644510e-01,4.004317845157949023e+02
1.675516084656559490e-01,4.004317962507558946e+02
1.701696023436474470e-01,4.004318133757986402e+02
1.727875962216389449e-01,4.004318327090317098e+02
1.754055900996304429e-01,4.004318572091182205e+02
1.780235839776219409e-01,4.004318839773105765e+02
1.806415778556134388e-01,4.004319158770333615e+02
1.832595717336049368e-01,4.004319498454040627e+02
1.858775656115964348e-01,4.004319886294276216e+02
1.884955594895879327e-01,4.004320295559060128e+02
1.911135533675794307e-01,4.004320752738235569e+02
1.937315472455709287e-01,4.004321229236156796e+02
1.963495411235624266e-01,4.004321748205287577e+02
1.989675350015539246e-01,4.004322286949678755e+02
2.015855288795454225e-01,4.004322869374254878e+02
2.042035227575369205e-01,4.004323469396408655e+02
2.068215166355284185e-01,4.004324106367074592e+02
2.094395105135199164e-01,4.004324759891262033e+02
2.120575043915114144e-01,4.004325452758051824e+02
2.146754982695029124e-01,4.004326161362665744e+02
2.172934921474944103e-01,4.004326901859474788e+02
2.199114860254859083e-01,4.004327656152941017e+02
2.225294799034774063e-01,4.004328441070314852e+02
2.251474737814689042e-01,4.004329240588675702e+02
2.277654676594604022e-01,4.004330067198546885e+02
2.303834615374519001e-01,4.004330905556478797e+02
2.330014554154433981e-01,4.004331763636461687e+02
2.356194492934348961e-01,4.004332634438791274e+02
2.382374431714263940e-01,4.004333523172591072e+02
2.408554370494178920e-01,4.004334423976129642e+02
2.434734309274093900e-01,4.004335331979153239e+02
2.460914248054008879e-01,4.004336249332536113e+02
2.487094186833923859e-01,4.004337171203660546e+02
2.513274125613838561e-01,4.004338104397184566e+02
2.539454064393753541e-01,4.004339032639393849e+02
2.565634003173668520e-01,4.004339968536523315e+02
2.591813941953583500e-01,4.004340892781610250e+02
2.617993880733498480e-01,4.004341824198487529e+02
2.644173819513413459e-01,4.004342740060401411e+02
2.670353758293328439e-01,4.004343661285687972e+02
