# Exudyn: solution of belt drive, beam velocities over belt length
# Exudyn output file
# Exudyn version=1.2.34.dev1
# endTime=2.45
# stepSize=5e-05
# nSegments=4
# nANCFnodes=120
# contactStiffnessPerArea=100000000.0
# frictionStiffnessPerArea=100000000.0
# contactStiffness=837758.0409572781
# frictionStiffness=1047197.5511965976
# contactDamping=16.755160819145562
# frictionVelocityPenalty=67.41219856484457
# dryFriction=0.5
# 
3.656893284196716110e-03,-1.203693935533796555e+00,1.117861815783238906e-02,0.000000000000000000e+00
1.412886879616270797e-02,-1.203775107983096948e+00,1.977560678118283483e-02,0.000000000000000000e+00
2.460084430812758960e-02,-1.203971832486164573e+00,1.906095642608158017e-02,0.000000000000000000e+00
3.507281982009358146e-02,-1.204303037318514402e+00,-6.242249690910191100e-03,0.000000000000000000e+00
4.554479533205957331e-02,-1.204792588102965745e+00,-9.108052672388977991e-03,0.000000000000000000e+00
5.601677084402556517e-02,-1.205322575440158195e+00,1.568714114747248728e-02,0.000000000000000000e+00
6.648874635599155702e-02,-1.205749166123358140e+00,2.396925462680758734e-02,0.000000000000000000e+00
7.696072186795754888e-02,-1.205968465647941912e+00,9.982091728995324837e-04,0.000000000000000000e+00
8.743269737992354074e-02,-1.205902434289628067e+00,-1.046582372486714978e-02,0.000000000000000000e+00
9.790467289188953259e-02,-1.205527066701601369e+00,-2.852396962069266473e-04,0.000000000000000000e+00
1.083766484038555244e-01,-1.204887140211164720e+00,1.621370558320927094e-02,0.000000000000000000e+00
1.188486239158215163e-01,-1.204079729129797105e+00,1.816173023213227267e-02,0.000000000000000000e+00
1.293205994277875082e-01,-1.203218324217785851e+00,-1.732024499512583443e-02,0.000000000000000000e+00
1.397925749397535000e-01,-1.202409643957244700e+00,-2.533156706619542689e-02,0.000000000000000000e+00
1.502645504517194919e-01,-1.201761023665370631e+00,-1.518223117543856387e-02,0.000000000000000000e+00
1.607365259636854837e-01,-1.201318294096514139e+00,2.631791591974116072e-03,0.000000000000000000e+00
1.712085014756512535e-01,-1.201109290048575140e+00,4.317351279679739959e-03,0.000000000000000000e+00
1.816804769876172454e-01,-1.201139752163844721e+00,-6.648395886083381667e-03,0.000000000000000000e+00
1.921524524995832373e-01,-1.201390954184374138e+00,-1.055196866097492768e-02,0.000000000000000000e+00
2.026244280115492291e-01,-1.201836403353770066e+00,9.065782811004220038e-03,0.000000000000000000e+00
2.130964035235152210e-01,-1.202429480779845683e+00,2.848498800194539451e-02,0.000000000000000000e+00
2.235683790354812128e-01,-1.203109392512946352e+00,1.285267763935751990e-02,0.000000000000000000e+00
2.340403545474472047e-01,-1.203847918871566947e+00,2.493996514834138055e-03,0.000000000000000000e+00
2.445123300594129745e-01,-1.204578753063803243e+00,7.174316142916086110e-03,0.000000000000000000e+00
2.549843055713789663e-01,-1.205257689591898940e+00,2.225869592054758803e-02,0.000000000000000000e+00
2.654562810833449582e-01,-1.205855383677930659e+00,2.815281494044282254e-02,0.000000000000000000e+00
2.759282565953109501e-01,-1.206370854503696854e+00,1.809028731428363387e-02,0.000000000000000000e+00
2.864002321072769419e-01,-1.206776062962075846e+00,-1.187681956326897860e-02,0.000000000000000000e+00
2.968722076192429338e-01,-1.206944178314390381e+00,-1.317459277124595485e-02,0.000000000000000000e+00
3.073441831312089256e-01,-1.204980252495619020e+00,-2.045087208005474944e-03,0.000000000000000000e+00
3.178161586431749175e-01,-1.200016424865836484e+00,1.141011356715071479e-04,0.000000000000000000e+00
3.282881341551409093e-01,-1.194891288721156908e+00,1.953206930128126295e-04,0.000000000000000000e+00
3.387601096671069012e-01,-1.189931666083381856e+00,1.476608171033788608e-04,0.000000000000000000e+00
3.492320851790728931e-01,-1.185217189442772323e+00,1.303035914874128842e-04,0.000000000000000000e+00
3.597040606910388849e-01,-1.180751744579665585e+00,1.299494288138358655e-04,0.000000000000000000e+00
3.701760362030048768e-01,-1.176529343164101515e+00,1.384662160341942894e-04,0.000000000000000000e+00
3.806480117149708686e-01,-1.172552137094305280e+00,1.400755458765834405e-04,0.000000000000000000e+00
3.911199872269368605e-01,-1.168829850483938282e+00,1.316924950188758103e-04,0.000000000000000000e+00
4.015919627389028523e-01,-1.165369914035422561e+00,1.226289802331859136e-04,0.000000000000000000e+00
4.120639382508688442e-01,-1.162170293724854364e+00,1.179157891406656944e-04,0.000000000000000000e+00
4.225359137628348360e-01,-1.159218579921444947e+00,1.161117415505175110e-04,0.000000000000000000e+00
4.330078892748008279e-01,-1.156494302164933430e+00,1.147149097454058797e-04,0.000000000000000000e+00
4.434798647867668198e-01,-1.153971984221496827e+00,1.127688990744946107e-04,0.000000000000000000e+00
4.539518402987328116e-01,-1.151624081041552339e+00,1.105363666560471581e-04,0.000000000000000000e+00
4.644238158106988035e-01,-1.149423564730158942e+00,1.083071347248512617e-04,0.000000000000000000e+00
4.748957913226647953e-01,-1.147346074513713621e+00,1.054872806693085696e-04,0.000000000000000000e+00
4.853677668346307872e-01,-1.145371472679255653e+00,1.010249105434790629e-04,0.000000000000000000e+00
4.958397423465967790e-01,-1.143484598825410092e+00,9.490255016453286174e-05,0.000000000000000000e+00
5.063117178585627709e-01,-1.141675334562531230e+00,8.859192433030571578e-05,0.000000000000000000e+00
5.167836933705287628e-01,-1.139938634379940030e+00,8.383227840846885215e-05,0.000000000000000000e+00
5.272556688824947546e-01,-1.138275866614363530e+00,8.137485737524929874e-05,0.000000000000000000e+00
5.377276443944607465e-01,-1.136702952252928167e+00,8.055343067647768862e-05,0.000000000000000000e+00
5.481996199064267383e-01,-1.135337824603210644e+00,8.159741622881799827e-05,0.000000000000000000e+00
5.586715954183927302e-01,-1.134840664968368884e+00,3.517814917819439557e-05,0.000000000000000000e+00
5.691435709303587220e-01,-1.134791270415814735e+00,1.336940617491233496e-05,0.000000000000000000e+00
5.796155464423247139e-01,-1.134785032841874042e+00,3.669085139046401878e-05,0.000000000000000000e+00
5.900875219542907058e-01,-1.134780049050945649e+00,4.816193860118778147e-05,0.000000000000000000e+00
6.005594974662566976e-01,-1.134738138217514347e+00,1.163491311364783787e-04,0.000000000000000000e+00
6.110314729782226895e-01,-1.134610500222058116e+00,4.674994398454340727e-04,0.000000000000000000e+00
6.215034484901886813e-01,-1.133876021473683160e+00,-9.420713436589317480e-03,0.000000000000000000e+00
6.319754240021546732e-01,-1.134545851337517952e+00,-1.550668916960126070e-02,0.000000000000000000e+00
6.424473995141206650e-01,-1.135586466146180973e+00,-7.284044655884188910e-03,0.000000000000000000e+00
6.529193750260866569e-01,-1.136537284670196657e+00,-2.333169660712745494e-02,0.000000000000000000e+00
6.633913505380526487e-01,-1.137249099115235085e+00,-3.147951197274469898e-02,0.000000000000000000e+00
6.738633260500186406e-01,-1.137739621355591479e+00,-6.390425895086317143e-02,0.000000000000000000e+00
6.843353015619846325e-01,-1.138042098267326940e+00,-5.115532853239616873e-02,0.000000000000000000e+00
6.948072770739506243e-01,-1.138282925954137603e+00,-1.049232026357683686e-02,0.000000000000000000e+00
7.052792525859166162e-01,-1.138508877566211108e+00,3.463310693285525169e-03,0.000000000000000000e+00
7.157512280978826080e-01,-1.138735991810676529e+00,2.810824059569001429e-02,0.000000000000000000e+00
7.262232036098485999e-01,-1.139042107348057442e+00,4.308350774005816758e-02,0.000000000000000000e+00
7.366951791218145917e-01,-1.139314109854534296e+00,3.552759674425017000e-02,0.000000000000000000e+00
7.471671546337805836e-01,-1.139716538325326489e+00,4.460232466434908144e-02,0.000000000000000000e+00
7.576391301457465755e-01,-1.140077838426641454e+00,4.447238769824553295e-02,0.000000000000000000e+00
7.681111056577125673e-01,-1.140474216230583870e+00,3.213153562709970129e-02,0.000000000000000000e+00
7.785830811696785592e-01,-1.140829683661128913e+00,2.412762346068615671e-02,0.000000000000000000e+00
7.890550566816445510e-01,-1.141077952356413849e+00,1.303693107730554204e-02,0.000000000000000000e+00
7.995270321936105429e-01,-1.141299671914391078e+00,1.944894702981714296e-02,0.000000000000000000e+00
8.099990077055765347e-01,-1.141500361022775856e+00,-1.959076657930294146e-02,0.000000000000000000e+00
8.204709832175425266e-01,-1.141633574835644538e+00,-5.766237290524663106e-02,0.000000000000000000e+00
8.309429587295085184e-01,-1.141746524494096526e+00,-6.396919083679987461e-02,0.000000000000000000e+00
8.414149342414745103e-01,-1.141843566195271498e+00,-1.637259042469794458e-03,0.000000000000000000e+00
8.518869097534405022e-01,-1.141946148558099061e+00,-8.087688500610167031e-03,0.000000000000000000e+00
8.623588852654064940e-01,-1.142055143478813317e+00,-1.390768620884489520e-02,0.000000000000000000e+00
8.728308607773724859e-01,-1.142181394704294251e+00,-7.152281468718589899e-03,0.000000000000000000e+00
8.833028362893384777e-01,-1.142319556814431980e+00,3.854314349807854562e-02,0.000000000000000000e+00
8.937748118013044696e-01,-1.142458731612638001e+00,3.909159835755705165e-02,0.000000000000000000e+00
9.042467873132704614e-01,-1.142602473958581832e+00,2.178220650155212462e-02,0.000000000000000000e+00
9.147187628252364533e-01,-1.142721516148367478e+00,2.854256267171236330e-02,0.000000000000000000e+00
9.251907383372024452e-01,-1.142795212699913687e+00,2.761772824180266581e-03,0.000000000000000000e+00
9.356627138491684370e-01,-1.142865160336734132e+00,2.491070603015498389e-03,0.000000000000000000e+00
9.461346893611344289e-01,-1.143128964863683539e+00,-2.438450575571248641e-03,0.000000000000000000e+00
